track_id,rmd_zone_name,trigger_count,object_class,weekday,date,time,duration,enter_direction,enter_azimuth,exit_direction,exit_azimuth,min_speed,avg_speed,max_speed,speed_delta,alarm
7070,Scenario 1,134,Vehicle,Mon,2024-05-13,18:48:27.519603,3.41,departing,337,departing,342,49.50,51.30,52.20,-2.70,1
7091,Scenario 1,134,Vehicle,Mon,2024-05-13,18:48:32.628957,3.56,departing,344,departing,337,48.60,49.50,49.50,0.90,1
7105,Scenario 1,134,Vehicle,Mon,2024-05-13,18:48:37.538990,5.66,rightwards,59,departing,344,6.30,15.30,22.50,-12.60,1
7114,Scenario 1,134,Vehicle,Mon,2024-05-13,18:48:39.139729,3.66,departing,336,departing,342,46.80,47.70,47.70,-0.90,1
7118,Scenario 1,134,Vehicle,Mon,2024-05-13,18:48:39.744802,5.25,approaching,161,approaching,173,41.40,58.50,61.20,-15.30,1
7153,Scenario 1,136,Human,Mon,2024-05-13,18:48:48.202333,27.31,approaching,154,approaching,195,1.80,4.50,9.00,-4.50,0
7155,Scenario 1,135,Vehicle,Mon,2024-05-13,18:48:53.018198,4.36,approaching,157,approaching,154,50.40,52.20,53.10,0.00,1
7156,Scenario 1,135,Vehicle,Mon,2024-05-13,18:48:54.722027,8.41,departing,335,departing,342,50.40,52.20,54.90,-0.90,1
7164,Scenario 1,135,Vehicle,Mon,2024-05-13,18:48:55.523650,5.36,approaching,160,approaching,154,50.40,53.10,54.00,0.00,1
7155,Scenario 1,135,Vehicle,Mon,2024-05-13,18:48:57.478474,0.15,approaching,157,approaching,157,30.60,30.60,30.60,0.00,0
7172,Scenario 1,135,Vehicle,Mon,2024-05-13,18:48:58.226025,4.16,approaching,157,approaching,155,53.10,54.00,54.00,0.90,1
7186,Scenario 1,136,Vehicle,Mon,2024-05-13,18:49:05.346830,8.21,departing,335,departing,332,22.50,37.80,48.60,-24.30,1
7256,Scenario 1,137,Vehicle,Mon,2024-05-13,18:49:25.730424,1.46,departing,341,departing,342,28.80,31.50,35.10,6.30,0
7264,Scenario 1,137,Vehicle,Mon,2024-05-13,18:49:28.037371,12.58,leftwards,243,approaching,160,1.80,19.80,48.60,20.70,1
7280,Scenario 1,137,Vehicle,Mon,2024-05-13,18:49:33.454084,10.57,departing,343,departing,340,32.40,42.30,50.40,-11.70,1
7324,Scenario 1,138,Vehicle,Mon,2024-05-13,18:49:42.616702,4.86,approaching,160,approaching,168,30.60,54.00,56.70,-24.30,1
7327,Scenario 1,138,Vehicle,Mon,2024-05-13,18:49:44.524822,8.87,departing,339,departing,338,42.30,46.80,54.90,-9.00,1
7344,Scenario 1,138,Vehicle,Mon,2024-05-13,18:49:48.278197,2.30,departing,349,departing,338,30.60,34.20,37.80,7.20,1
7353,Scenario 1,139,Vehicle,Mon,2024-05-13,18:49:52.741982,4.06,approaching,158,approaching,168,55.80,61.20,63.00,-5.40,1
7354,Scenario 1,139,Vehicle,Mon,2024-05-13,18:49:52.792755,8.31,departing,339,departing,336,50.40,52.20,54.90,-0.90,1
7395,Scenario 1,139,Vehicle,Mon,2024-05-13,18:49:58.051696,7.96,departing,338,departing,338,58.50,60.30,64.80,-5.40,1
7410,Scenario 1,140,Vehicle,Mon,2024-05-13,18:50:07.166018,6.97,approaching,160,leftwards,227,7.20,20.70,36.00,-9.00,1
7414,Scenario 1,140,Vehicle,Mon,2024-05-13,18:50:11.431061,4.66,approaching,163,approaching,175,19.80,43.20,47.70,-24.30,1
7410,Scenario 1,140,Vehicle,Mon,2024-05-13,18:50:14.285993,1.70,leftwards,227,approaching,147,1.80,4.50,13.50,-10.80,0
7425,Scenario 1,140,Vehicle,Mon,2024-05-13,18:50:14.285993,5.71,approaching,163,approaching,186,27.00,47.70,53.10,-20.70,1
7422,Scenario 1,140,Vehicle,Mon,2024-05-13,18:50:14.639975,11.18,approaching,157,approaching,168,31.50,48.60,50.40,-17.10,1
7439,Scenario 1,140,Vehicle,Mon,2024-05-13,18:50:18.294705,3.96,departing,337,departing,333,45.00,50.40,54.90,-9.90,1
7528,Scenario 1,141,Vehicle,Mon,2024-05-13,18:50:37.126364,5.41,approaching,159,approaching,153,43.20,46.80,49.50,-5.40,1
7537,Scenario 1,142,Vehicle,Mon,2024-05-13,18:50:43.288930,4.61,approaching,159,approaching,163,46.80,54.90,58.50,-8.10,1
7545,Scenario 1,143,Vehicle,Mon,2024-05-13,18:50:50.557585,8.11,departing,336,departing,339,47.70,48.60,50.40,-0.90,1
7559,Scenario 1,144,Vehicle,Mon,2024-05-13,18:50:53.526772,10.10,departing,346,departing,336,43.20,49.50,50.40,6.30,1
7587,Scenario 1,144,Vehicle,Mon,2024-05-13,18:51:06.285826,4.81,approaching,159,approaching,219,17.10,27.00,43.20,-24.30,1
7588,Scenario 1,145,Vehicle,Mon,2024-05-13,18:51:09.697130,6.52,departing,339,departing,340,46.80,47.70,49.50,-0.90,1
7601,Scenario 1,146,Vehicle,Mon,2024-05-13,18:51:15.208232,3.61,approaching,159,approaching,155,60.30,62.10,64.80,0.90,1
7603,Scenario 1,146,Vehicle,Mon,2024-05-13,18:51:16.065678,9.31,departing,343,departing,338,51.30,53.10,54.90,3.60,1
7601,Scenario 1,146,Vehicle,Mon,2024-05-13,18:51:18.917201,0.10,approaching,180,approaching,180,22.50,22.50,22.50,0.00,0
7633,Scenario 1,147,Vehicle,Mon,2024-05-13,18:51:27.535630,6.56,departing,334,departing,354,42.30,44.10,45.00,0.00,1
7658,Scenario 1,147,Vehicle,Mon,2024-05-13,18:51:32.092928,4.86,approaching,160,approaching,151,45.00,47.70,54.00,8.10,1
7656,Scenario 1,147,Vehicle,Mon,2024-05-13,18:51:32.293704,3.30,departing,339,departing,335,38.70,42.30,44.10,4.50,1
7676,Scenario 1,148,Vehicle,Mon,2024-05-13,18:51:37.102375,6.11,departing,331,departing,340,39.60,42.30,44.10,-0.90,1
7682,Scenario 1,148,Vehicle,Mon,2024-05-13,18:51:39.407412,9.67,departing,337,departing,339,43.20,45.90,46.80,0.90,1
7696,Scenario 1,149,Vehicle,Mon,2024-05-13,18:51:47.173718,9.46,departing,340,departing,342,49.50,52.20,54.90,3.60,1
7704,Scenario 1,149,Vehicle,Mon,2024-05-13,18:51:53.585074,7.81,departing,337,departing,337,51.30,52.20,53.10,0.90,1
7715,Scenario 1,150,Vehicle,Mon,2024-05-13,18:51:59.895327,9.22,departing,337,departing,336,46.80,47.70,52.20,-1.80,1
7732,Scenario 1,151,Vehicle,Mon,2024-05-13,18:52:23.695844,5.51,approaching,159,approaching,156,36.00,52.20,55.80,-15.30,1
7736,Scenario 1,151,Vehicle,Mon,2024-05-13,18:52:25.247650,2.56,departing,339,departing,338,43.20,43.20,44.10,0.00,1
7758,Scenario 1,152,Vehicle,Mon,2024-05-13,18:52:28.710853,5.50,approaching,161,approaching,172,31.50,46.80,48.60,-16.20,1
7760,Scenario 1,152,Vehicle,Mon,2024-05-13,18:52:29.519291,1.89,departing,339,departing,337,42.30,42.30,43.20,0.90,0
7771,Scenario 1,153,Vehicle,Mon,2024-05-13,18:52:33.415978,2.35,departing,338,departing,333,40.50,41.40,42.30,0.00,1
7796,Scenario 1,154,Vehicle,Mon,2024-05-13,18:53:00.613296,5.17,approaching,166,approaching,157,35.10,56.70,63.90,-20.70,1
7815,Scenario 1,155,Vehicle,Mon,2024-05-13,18:53:17.655750,12.12,departing,344,departing,336,38.70,41.40,48.60,0.00,1
7847,Scenario 1,156,Vehicle,Mon,2024-05-13,18:53:37.598539,17.23,departing,329,departing,36,10.80,18.00,27.00,-16.20,1
7893,Scenario 1,156,Vehicle,Mon,2024-05-13,18:53:41.707311,2.25,approaching,160,approaching,166,21.60,27.00,33.30,-11.70,1
7906,Scenario 1,156,Vehicle,Mon,2024-05-13,18:53:43.207003,4.41,approaching,162,approaching,185,19.80,45.00,60.30,-18.90,1
7919,Scenario 1,156,Vehicle,Mon,2024-05-13,18:53:45.115630,5.21,approaching,166,approaching,172,36.90,51.30,55.80,-14.40,1
7922,Scenario 1,156,Vehicle,Mon,2024-05-13,18:53:46.069850,2.45,approaching,219,approaching,219,7.20,13.50,27.00,18.00,1
7945,Scenario 1,156,Vehicle,Mon,2024-05-13,18:53:48.020208,7.98,departing,337,departing,336,51.30,55.80,57.60,-5.40,1
7922,Scenario 1,156,Vehicle,Mon,2024-05-13,18:53:49.169651,1.05,approaching,171,rightwards,122,4.50,5.40,5.40,0.90,0
7963,Scenario 1,157,Vehicle,Mon,2024-05-13,18:53:55.330220,4.86,departing,11,approaching,220,1.80,6.30,16.20,-4.50,1
7975,Scenario 1,157,Vehicle,Mon,2024-05-13,18:54:00.036874,0.70,approaching,186,leftwards,302,1.80,2.70,3.60,0.90,0
7980,Scenario 1,158,Vehicle,Mon,2024-05-13,18:54:00.402438,7.91,approaching,166,approaching,167,24.30,36.00,38.70,-13.50,1
7992,Scenario 1,158,Vehicle,Mon,2024-05-13,18:54:04.703189,9.72,departing,339,departing,334,46.80,50.40,55.80,-5.40,1
8015,Scenario 1,158,Vehicle,Mon,2024-05-13,18:54:09.661245,13.72,departing,344,leftwards,306,6.30,18.90,27.00,-18.90,1
8033,Scenario 1,158,Vehicle,Mon,2024-05-13,18:54:11.825498,8.65,departing,351,departing,336,39.60,50.40,53.10,9.00,1
8071,Scenario 1,159,Vehicle,Mon,2024-05-13,18:54:25.494129,5.81,approaching,159,approaching,161,24.30,43.20,57.60,-18.00,1
8074,Scenario 1,159,Vehicle,Mon,2024-05-13,18:54:25.694936,9.22,departing,346,departing,332,46.80,54.00,56.70,8.10,1
8099,Scenario 1,159,Vehicle,Mon,2024-05-13,18:54:30.707142,9.42,departing,334,departing,343,45.90,46.80,48.60,0.90,1
8112,Scenario 1,159,Vehicle,Mon,2024-05-13,18:54:34.262034,11.33,departing,348,departing,340,38.70,44.10,48.60,5.40,1
8132,Scenario 1,159,Vehicle,Mon,2024-05-13,18:54:40.824853,11.37,departing,339,departing,337,34.20,36.90,39.60,-0.90,1
8143,Scenario 1,159,Vehicle,Mon,2024-05-13,18:54:45.028343,9.17,leftwards,236,approaching,199,0.90,3.60,9.90,-2.70,1
8150,Scenario 1,159,Vehicle,Mon,2024-05-13,18:54:50.292810,9.36,departing,339,departing,341,51.30,52.20,55.80,0.90,1
8166,Scenario 1,159,Vehicle,Mon,2024-05-13,18:54:57.704913,3.71,rightwards,108,rightwards,122,0.90,3.60,6.30,-1.80,1
8176,Scenario 1,160,Vehicle,Mon,2024-05-13,18:55:06.175246,10.27,departing,338,departing,336,39.60,43.20,46.80,1.80,1
8202,Scenario 1,160,Vehicle,Mon,2024-05-13,18:55:13.987445,4.51,approaching,157,leftwards,308,0.90,3.60,7.20,-1.80,1
8206,Scenario 1,160,Vehicle,Mon,2024-05-13,18:55:15.991408,5.11,approaching,160,approaching,187,20.70,41.40,48.60,-18.00,1
8214,Scenario 1,161,Vehicle,Mon,2024-05-13,18:55:21.902189,9.78,departing,26,approaching,144,0.90,4.50,11.70,4.50,1
8228,Scenario 1,162,Vehicle,Mon,2024-05-13,18:55:31.380293,10.11,departing,347,departing,335,39.60,49.50,58.50,18.00,1
8268,Scenario 1,163,Vehicle,Mon,2024-05-13,18:55:58.123530,4.87,approaching,163,approaching,179,28.80,53.10,54.90,-26.10,1
8273,Scenario 1,163,Vehicle,Mon,2024-05-13,18:56:00.533829,5.96,approaching,160,approaching,191,23.40,51.30,54.90,-28.80,1
8275,Scenario 1,163,Vehicle,Mon,2024-05-13,18:56:01.243157,6.35,departing,347,departing,336,49.50,56.70,62.10,1.80,1
8302,Scenario 1,164,Vehicle,Mon,2024-05-13,18:56:05.793475,4.71,approaching,159,approaching,168,42.30,53.10,56.70,-11.70,1
8317,Scenario 1,165,Vehicle,Mon,2024-05-13,18:56:11.307856,10.77,departing,336,departing,339,38.70,40.50,45.90,-5.40,1
8334,Scenario 1,165,Vehicle,Mon,2024-05-13,18:56:12.213804,12.48,departing,344,departing,338,36.00,39.60,45.00,2.70,1
8348,Scenario 1,165,Vehicle,Mon,2024-05-13,18:56:16.166282,11.87,departing,341,departing,333,34.20,37.80,42.30,-2.70,1
8371,Scenario 1,165,Vehicle,Mon,2024-05-13,18:56:18.368544,4.97,rightwards,83,departing,316,2.70,7.20,13.50,8.10,1
8380,Scenario 1,165,Vehicle,Mon,2024-05-13,18:56:23.986707,11.22,departing,337,departing,333,38.70,41.40,45.90,-3.60,1
8422,Scenario 1,165,Vehicle,Mon,2024-05-13,18:56:30.797981,9.16,departing,342,departing,342,45.90,47.70,50.40,-1.80,1
8431,Scenario 1,165,Vehicle,Mon,2024-05-13,18:56:31.697579,8.26,approaching,144,leftwards,287,1.80,6.30,15.30,-8.10,1
8449,Scenario 1,165,Vehicle,Mon,2024-05-13,18:56:34.063099,9.65,departing,346,departing,337,44.10,52.20,54.00,7.20,1
8483,Scenario 1,166,Vehicle,Mon,2024-05-13,18:56:47.477427,4.96,departing,338,departing,342,48.60,51.30,53.10,2.70,1
8486,Scenario 1,166,Vehicle,Mon,2024-05-13,18:56:48.580193,6.21,approaching,164,approaching,173,24.30,45.90,53.10,-22.50,1
8504,Scenario 1,170,Human,Mon,2024-05-13,18:56:53.089753,36.47,rightwards,116,approaching,136,2.70,5.40,10.80,-3.60,0
8508,Scenario 1,168,Vehicle,Mon,2024-05-13,18:56:54.141839,2.95,departing,335,departing,336,50.40,50.40,50.40,0.00,1
8524,Scenario 1,168,Vehicle,Mon,2024-05-13,18:56:58.195800,5.31,departing,345,leftwards,298,0.90,2.70,5.40,-0.90,1
8525,Scenario 1,168,Vehicle,Mon,2024-05-13,18:56:59.607776,8.36,departing,338,departing,339,56.70,57.60,59.40,-1.80,1
8546,Scenario 1,169,Vehicle,Mon,2024-05-13,18:57:16.083737,5.91,approaching,162,approaching,191,18.90,41.40,45.00,-26.10,1
8549,Scenario 1,169,Vehicle,Mon,2024-05-13,18:57:18.294383,1.70,departing,338,departing,340,51.30,52.20,54.90,-0.90,0
8557,Scenario 1,170,Vehicle,Mon,2024-05-13,18:57:21.099229,5.61,departing,342,departing,336,50.40,51.30,53.10,1.80,1
8587,Scenario 1,171,Vehicle,Mon,2024-05-13,18:57:28.362423,9.41,departing,337,departing,339,45.90,46.80,48.60,-1.80,1
8625,Scenario 1,172,Vehicle,Mon,2024-05-13,18:57:40.682078,4.71,approaching,163,approaching,173,26.10,49.50,52.20,-20.70,1
8626,Scenario 1,172,Vehicle,Mon,2024-05-13,18:57:41.584495,44.45,leftwards,228,leftwards,296,1.80,13.50,27.90,13.50,1
8657,Scenario 1,172,Unknown,Mon,2024-05-13,18:57:52.810831,1.02,approaching,217,leftwards,254,14.40,17.10,19.80,4.50,0
8658,Scenario 1,172,Vehicle,Mon,2024-05-13,18:57:53.412390,8.33,departing,339,departing,338,50.40,52.20,54.00,0.00,1
8701,Scenario 1,172,Vehicle,Mon,2024-05-13,18:58:00.784951,8.42,departing,339,departing,338,49.50,50.40,53.10,-3.60,1
8716,Scenario 1,172,Vehicle,Mon,2024-05-13,18:58:02.039997,8.17,leftwards,262,departing,341,9.00,15.30,25.20,3.60,1
8750,Scenario 1,172,Vehicle,Mon,2024-05-13,18:58:04.445543,2.86,rightwards,98,leftwards,272,0.90,15.30,33.30,25.20,1
8812,Scenario 1,172,Unknown,Mon,2024-05-13,18:58:07.400402,0.50,approaching,223,approaching,223,195.30,195.30,195.30,0.00,0
8851,Scenario 1,172,Vehicle,Mon,2024-05-13,18:58:10.408999,8.41,departing,347,departing,341,29.70,50.40,54.00,16.20,1
8845,Scenario 1,172,Vehicle,Mon,2024-05-13,18:58:11.006944,5.10,leftwards,237,approaching,146,0.90,4.50,8.10,-5.40,1
8890,Scenario 1,172,Vehicle,Mon,2024-05-13,18:58:19.021561,6.81,departing,338,departing,337,41.40,44.10,45.90,0.00,1
8901,Scenario 1,172,Vehicle,Mon,2024-05-13,18:58:20.372649,4.61,approaching,155,approaching,145,36.00,50.40,53.10,-15.30,1
8909,Scenario 1,172,Vehicle,Mon,2024-05-13,18:58:22.578347,4.05,departing,338,departing,344,44.10,45.00,47.70,-1.80,1
8929,Scenario 1,172,Vehicle,Mon,2024-05-13,18:58:23.882642,4.16,approaching,162,approaching,154,52.20,54.90,55.80,0.90,1
8938,Scenario 1,173,Vehicle,Mon,2024-05-13,18:58:27.586398,1.20,departing,334,departing,336,48.60,49.50,49.50,0.90,0
8940,Scenario 1,173,Vehicle,Mon,2024-05-13,18:58:28.187485,3.40,departing,340,departing,339,44.10,45.00,45.90,1.80,1
8942,Scenario 1,173,Vehicle,Mon,2024-05-13,18:58:29.088238,2.50,approaching,221,approaching,199,11.70,19.80,31.50,-13.50,1
8946,Scenario 1,174,Vehicle,Mon,2024-05-13,18:58:30.590365,5.16,approaching,159,approaching,171,38.70,51.30,53.10,-11.70,1
8949,Scenario 1,174,Vehicle,Mon,2024-05-13,18:58:33.197909,5.51,approaching,193,approaching,164,3.60,23.40,36.90,23.40,1
8960,Scenario 1,174,Vehicle,Mon,2024-05-13,18:58:36.503954,6.37,approaching,152,approaching,143,12.60,18.00,21.60,-7.20,1
8972,Scenario 1,175,Vehicle,Mon,2024-05-13,18:58:44.320653,10.17,departing,338,departing,335,20.70,31.50,46.80,-17.10,1
8997,Scenario 1,176,Vehicle,Mon,2024-05-13,18:58:53.238308,4.66,approaching,164,approaching,181,33.30,52.20,54.00,-18.90,1
8995,Scenario 1,176,Vehicle,Mon,2024-05-13,18:58:53.391136,3.10,departing,336,departing,341,42.30,44.10,45.90,-0.90,1
9051,Scenario 1,177,Vehicle,Mon,2024-05-13,18:58:57.995083,5.71,departing,336,departing,332,44.10,45.00,46.80,2.70,1
9086,Scenario 1,178,Vehicle,Mon,2024-05-13,18:59:05.360858,5.66,approaching,160,approaching,170,36.00,48.60,50.40,-13.50,1
9090,Scenario 1,179,Vehicle,Mon,2024-05-13,18:59:06.367364,9.87,departing,342,departing,338,45.00,50.40,52.20,5.40,1
9118,Scenario 1,179,Vehicle,Mon,2024-05-13,18:59:15.185013,9.02,departing,336,departing,339,45.90,47.70,52.20,-5.40,1
9143,Scenario 1,179,Vehicle,Mon,2024-05-13,18:59:19.393607,1.10,approaching,163,approaching,158,29.70,30.60,31.50,0.90,0
9150,Scenario 1,179,Vehicle,Mon,2024-05-13,18:59:20.595563,12.52,departing,336,departing,336,34.20,36.90,43.20,-6.30,1
9173,Scenario 1,179,Vehicle,Mon,2024-05-13,18:59:22.103406,12.92,departing,346,departing,326,36.90,39.60,42.30,1.80,1
9209,Scenario 1,179,Vehicle,Mon,2024-05-13,18:59:27.707887,8.31,departing,337,departing,336,38.70,45.90,54.90,-16.20,1
9235,Scenario 1,180,Vehicle,Mon,2024-05-13,18:59:34.166894,6.11,approaching,161,approaching,184,23.40,45.00,47.70,-18.90,1
9243,Scenario 1,180,Vehicle,Mon,2024-05-13,18:59:37.080470,2.10,departing,343,departing,334,43.20,49.50,51.30,6.30,1
9270,Scenario 1,181,Vehicle,Mon,2024-05-13,18:59:40.681495,6.77,departing,337,departing,336,45.90,46.80,48.60,-0.90,1
9289,Scenario 1,181,Vehicle,Mon,2024-05-13,18:59:42.344417,9.41,departing,341,departing,338,47.70,51.30,54.90,7.20,1
9327,Scenario 1,181,Vehicle,Mon,2024-05-13,18:59:46.099199,8.61,departing,340,departing,340,52.20,56.70,58.50,5.40,1
9380,Scenario 1,182,Vehicle,Mon,2024-05-13,19:00:08.694742,11.97,departing,334,departing,339,35.10,37.80,39.60,-1.80,1
9392,Scenario 1,182,Vehicle,Mon,2024-05-13,19:00:12.198930,10.32,departing,334,departing,334,41.40,43.20,45.90,-4.50,1
9421,Scenario 1,182,Vehicle,Mon,2024-05-13,19:00:14.608400,10.17,departing,345,departing,337,42.30,48.60,50.40,3.60,1
9428,Scenario 1,182,Vehicle,Mon,2024-05-13,19:00:16.912761,21.48,leftwards,286,rightwards,68,0.90,11.70,19.80,5.40,1
9534,Scenario 1,182,Vehicle,Mon,2024-05-13,19:00:33.995386,8.86,departing,339,departing,333,39.60,42.30,44.10,-2.70,1
9552,Scenario 1,182,Vehicle,Mon,2024-05-13,19:00:44.709892,0.35,departing,347,departing,343,36.00,36.00,36.90,-0.90,0
9556,Scenario 1,183,Vehicle,Mon,2024-05-13,19:00:47.518801,9.72,departing,340,departing,334,44.10,45.90,48.60,3.60,1
9568,Scenario 1,183,Vehicle,Mon,2024-05-13,19:00:50.426457,8.86,departing,339,departing,338,48.60,50.40,52.20,-0.90,1
9578,Scenario 1,183,Vehicle,Mon,2024-05-13,19:00:51.030307,2.15,departing,347,departing,355,13.50,15.30,17.10,-2.70,1
9590,Scenario 1,184,Vehicle,Mon,2024-05-13,19:00:59.991764,6.32,approaching,161,approaching,176,25.20,46.80,48.60,-23.40,1
9592,Scenario 1,184,Vehicle,Mon,2024-05-13,19:01:03.252325,4.76,approaching,160,approaching,185,24.30,46.80,49.50,-24.30,1
9593,Scenario 1,184,Vehicle,Mon,2024-05-13,19:01:04.656257,5.28,approaching,160,approaching,192,20.70,49.50,54.00,-30.60,1
9601,Scenario 1,184,Vehicle,Mon,2024-05-13,19:01:07.013454,5.26,approaching,163,approaching,157,46.80,51.30,54.00,0.90,1
9610,Scenario 1,184,Vehicle,Mon,2024-05-13,19:01:09.168468,4.70,approaching,161,approaching,166,36.00,48.60,50.40,-12.60,1
9601,Scenario 1,184,Vehicle,Mon,2024-05-13,19:01:12.372685,0.10,approaching,163,approaching,163,22.50,22.50,22.50,0.00,0
9634,Scenario 1,184,Vehicle,Mon,2024-05-13,19:01:19.881230,1.50,leftwards,263,departing,37,1.80,4.50,8.10,5.40,0
9635,Scenario 1,185,Vehicle,Mon,2024-05-13,19:01:24.590963,2.20,departing,354,departing,340,27.00,30.60,33.30,6.30,1
9636,Scenario 1,186,Vehicle,Mon,2024-05-13,19:01:29.100104,4.26,approaching,162,approaching,170,38.70,61.20,63.00,-20.70,1
9641,Scenario 1,188,Vehicle,Mon,2024-05-13,19:01:46.990573,11.88,departing,340,departing,343,36.90,42.30,44.10,-4.50,1
9662,Scenario 1,188,Vehicle,Mon,2024-05-13,19:01:58.568004,10.22,departing,343,departing,332,44.10,48.60,49.50,5.40,1
9685,Scenario 1,188,Vehicle,Mon,2024-05-13,19:02:04.226892,8.16,departing,339,departing,340,51.30,52.20,54.00,-1.80,1
9716,Scenario 1,188,Vehicle,Mon,2024-05-13,19:02:08.392650,8.91,departing,344,departing,337,48.60,55.80,56.70,8.10,1
9714,Scenario 1,188,Vehicle,Mon,2024-05-13,19:02:08.890865,9.81,departing,321,departing,333,8.10,14.40,21.60,-4.50,1
9748,Scenario 1,188,Vehicle,Mon,2024-05-13,19:02:21.557635,1.20,departing,25,departing,358,4.50,4.50,6.30,-1.80,0
9750,Scenario 1,189,Vehicle,Mon,2024-05-13,19:02:24.010442,3.71,rightwards,55,rightwards,73,5.40,14.40,25.20,-6.30,1
9753,Scenario 1,190,Vehicle,Mon,2024-05-13,19:02:32.177834,2.96,rightwards,52,leftwards,303,0.90,2.70,6.30,1.80,1
9756,Scenario 1,191,Vehicle,Mon,2024-05-13,19:02:33.431870,4.58,approaching,162,approaching,175,45.90,61.20,63.90,-16.20,1
9761,Scenario 1,193,Vehicle,Mon,2024-05-13,19:02:37.299868,3.25,departing,347,departing,327,22.50,26.10,27.90,4.50,1
9783,Scenario 1,193,Vehicle,Mon,2024-05-13,19:02:43.308228,9.17,departing,340,departing,342,41.40,45.00,46.80,-4.50,1
9788,Scenario 1,193,Vehicle,Mon,2024-05-13,19:02:46.926487,6.65,departing,346,departing,341,40.50,49.50,55.80,7.20,1
9815,Scenario 1,193,Vehicle,Mon,2024-05-13,19:02:50.323846,4.61,departing,341,departing,337,43.20,46.80,47.70,4.50,1
9822,Scenario 1,193,Vehicle,Mon,2024-05-13,19:02:52.224743,5.06,approaching,158,approaching,192,12.60,45.00,50.40,-24.30,1
9827,Scenario 1,193,Vehicle,Mon,2024-05-13,19:02:54.780508,5.61,approaching,161,approaching,165,16.20,47.70,49.50,-33.30,1
9858,Scenario 1,194,Vehicle,Mon,2024-05-13,19:02:58.788437,3.61,departing,341,departing,342,48.60,49.50,51.30,-0.90,1
9871,Scenario 1,194,Vehicle,Mon,2024-05-13,19:02:59.839615,4.16,approaching,162,approaching,161,38.70,66.60,70.20,-27.90,1
9890,Scenario 1,195,Vehicle,Mon,2024-05-13,19:03:03.898161,2.80,departing,340,departing,335,44.10,45.00,45.90,-1.80,1
9897,Scenario 1,196,Vehicle,Mon,2024-05-13,19:03:05.698925,4.51,approaching,161,approaching,166,40.50,48.60,55.80,7.20,1
9908,Scenario 1,196,Vehicle,Mon,2024-05-13,19:03:10.108706,1.60,departing,348,departing,353,19.80,21.60,23.40,-3.60,0
9911,Scenario 1,196,Vehicle,Mon,2024-05-13,19:03:12.912179,0.50,departing,9,departing,360,13.50,14.40,16.20,-2.70,0
9924,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:21.887678,10.87,departing,346,departing,341,40.50,45.90,51.30,-2.70,1
9948,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:27.197954,9.92,departing,346,departing,339,46.80,50.40,56.70,0.90,1
9965,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:29.501019,9.62,departing,342,departing,337,47.70,50.40,54.90,-3.60,1
9991,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:35.915359,8.67,departing,337,departing,339,45.00,51.30,53.10,5.40,1
10010,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:37.523705,9.57,departing,343,departing,333,45.00,52.20,54.00,6.30,1
10040,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:45.184247,9.42,departing,338,departing,335,42.30,44.10,46.80,0.90,1
10064,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:48.890419,8.72,departing,338,departing,339,40.50,47.70,54.90,-12.60,1
10078,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:50.547563,8.41,departing,343,departing,338,39.60,46.80,49.50,9.00,1
10093,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:52.407001,7.51,departing,350,departing,343,32.40,44.10,50.40,18.00,1
10115,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:55.305590,6.71,approaching,149,approaching,161,3.60,10.80,15.30,-4.50,1
10134,Scenario 1,197,Vehicle,Mon,2024-05-13,19:03:58.008424,4.51,approaching,162,approaching,157,53.10,54.90,56.70,0.90,1
10138,Scenario 1,197,Vehicle,Mon,2024-05-13,19:04:00.425077,6.16,departing,343,departing,340,37.80,42.30,44.10,5.40,1
10142,Scenario 1,197,Vehicle,Mon,2024-05-13,19:04:01.424618,1.74,departing,336,departing,337,52.20,53.10,54.90,-2.70,0
10115,Scenario 1,197,Vehicle,Mon,2024-05-13,19:04:02.071658,0.15,approaching,174,approaching,174,5.40,5.40,5.40,0.00,0
10164,Scenario 1,197,Vehicle,Mon,2024-05-13,19:04:04.019234,4.73,approaching,162,approaching,173,31.50,52.20,57.60,-20.70,1
10169,Scenario 1,197,Vehicle,Mon,2024-05-13,19:04:05.331665,12.79,departing,338,departing,336,24.30,38.70,54.00,-28.80,1
10195,Scenario 1,197,Vehicle,Mon,2024-05-13,19:04:08.201417,6.41,departing,344,departing,335,19.80,27.90,38.70,-18.90,1
10209,Scenario 1,197,Vehicle,Mon,2024-05-13,19:04:11.088164,9.32,departing,339,departing,341,36.90,45.00,54.00,-17.10,1
10231,Scenario 1,197,Vehicle,Mon,2024-05-13,19:04:17.801495,4.51,departing,339,departing,343,47.70,48.60,51.30,-0.90,1
10240,Scenario 1,197,Vehicle,Mon,2024-05-13,19:04:19.300834,5.26,approaching,157,approaching,170,36.00,50.40,51.30,-14.40,1
